id,churn_true,p_churn,rank,decile,gender,customer_age,income_category,card_category,months_inactive_12_mon,total_trans_ct
737967708,0,0.0005676252075250666,2519,1,M,41,$60K - $80K,Blue,3,38
721461258,0,0.0005094127867765892,2520,1,F,36,Less than $40K,Blue,1,77
789541458,0,0.0004945252730372836,2521,1,M,60,$80K - $120K,Blue,3,65
710841183,0,0.00044328590267750183,2522,1,M,41,$60K - $80K,Blue,3,75
719413383,0,0.000426847318123962,2523,1,M,38,$120K +,Blue,2,90
715209333,0,0.00037234343307812563,2524,1,F,50,Less than $40K,Blue,1,28
714366708,0,0.000339638792010586,2525,1,M,59,$40K - $60K,Blue,5,43
718611333,0,0.000333635041851063,2526,1,F,40,Less than $40K,Blue,1,85
713808633,0,0.0002973498525568377,2527,1,M,44,$80K - $120K,Blue,3,42
708721533,0,0.0002661308306149501,2528,1,F,52,Less than $40K,Blue,1,86
715601808,0,0.00024647888273206025,2529,1,M,65,$40K - $60K,Blue,1,73
709106358,0,0.00024627685655441157,2530,1,M,49,$80K - $120K,Blue,2,90
784868958,0,3.806483125816677e-05,2531,1,F,45,Less than $40K,Blue,1,88
818770008,0,3.2810572726906935e-05,2532,1,M,43,$60K - $80K,Blue,3,39
